datetime,storm_severity,ground_activity,grid_stress,facility_exposure,risk_label
2010-01-26 12:00:00+00:00,0.037000000000000005,0.0,0.02430904229094021,0.13779264200426616,0
2010-01-26 15:00:00+00:00,0.037000000000000005,0.08299431099366292,0.05489950905797734,0.27538819517206115,0
2010-01-26 18:00:00+00:00,0.07411111111111111,0.12248651451766494,0.17145891214446615,0.5284053558439675,0
2010-01-26 21:00:00+00:00,0.07411111111111111,0.18851964228954618,0.24085661173915435,0.8759244436200734,1
2010-01-27 00:00:00+00:00,0.0,0.25537589874487127,0.15927958003083384,0.16240194047517945,0
2010-01-27 03:00:00+00:00,0.0,0.0,0.0,0.4477641102969089,0
2010-01-27 06:00:00+00:00,0.037000000000000005,0.060624847866430895,0.039853304445466836,0.2413728091871267,0
2010-01-27 09:00:00+00:00,0.037000000000000005,0.0,0.03130805546467579,0.4306883000755878,0
2010-01-27 12:00:00+00:00,0.0,0.0,0.0,0.8337828177077723,0
2010-01-27 15:00:00+00:00,0.0,0.049128712039816974,0.0,0.17090092500812393,0
2010-01-27 18:00:00+00:00,0.0,0.0047432537005655155,0.0,0.44617999920805107,0
2010-01-27 21:00:00+00:00,0.07411111111111111,0.08564431779474248,0.0,0.893484624627326,0
2010-01-28 00:00:00+00:00,0.07411111111111111,0.1283365273442181,0.12395643594484984,0.78146495475395,0
2010-01-28 03:00:00+00:00,0.037000000000000005,0.054350381169622396,0.0,0.7260132215137788,0
2010-01-28 06:00:00+00:00,0.0,0.09140206106384287,0.08221100467333406,0.7932114903417029,0
2010-01-28 09:00:00+00:00,0.037000000000000005,0.0,0.0,0.7870223238560613,0
2010-01-28 12:00:00+00:00,0.1111111111111111,0.0,0.0,0.4720561562297956,0
2010-01-28 15:00:00+00:00,0.1481111111111111,0.14308170497245531,0.08360885965899179,0.15998547933635143,0
2010-01-28 18:00:00+00:00,0.18522222222222223,0.0,0.0,0.4000783543728057,0
2010-01-28 21:00:00+00:00,0.037000000000000005,0.0,0.0,0.5531803413353846,0
2010-01-29 00:00:00+00:00,0.07411111111111111,0.06028408346963751,0.09252855569518853,0.589334245772117,0
2010-01-29 03:00:00+00:00,0.037000000000000005,0.047811247020228084,0.09098410989333386,0.5174642195663381,0
2010-01-29 06:00:00+00:00,0.0,0.0005699125542558795,0.0,0.2386541346824892,0
2010-01-29 09:00:00+00:00,0.07411111111111111,0.0,0.05296298753196117,0.8738223958185978,0
2010-01-29 12:00:00+00:00,0.0,0.034838054547270535,0.008146776794897524,0.4916946980563769,0
2010-01-29 15:00:00+00:00,0.0,0.0,0.01561898885638667,0.8106671809147434,0
2010-01-29 18:00:00+00:00,0.0,0.10141069267700747,0.021146389054673885,0.796844152666316,0
2010-01-29 21:00:00+00:00,0.07411111111111111,0.0,0.08988706315206288,0.25008563394199024,0
2010-01-30 00:00:00+00:00,0.2222222222222222,0.13990924699928686,0.03882286124609488,0.7173353871697818,0
2010-01-30 03:00:00+00:00,0.2222222222222222,0.04047078338764736,0.05078399946070336,0.4112337426915482,0
2010-01-30 06:00:00+00:00,0.1111111111111111,0.0,0.011495062310455181,0.7634644933186107,0
2010-01-30 09:00:00+00:00,0.037000000000000005,0.17224107245815362,0.1835558658123837,0.8647150586256097,0
2010-01-30 12:00:00+00:00,0.1111111111111111,0.002357856340037795,0.048272204349231566,0.4840736708555954,0
2010-01-30 15:00:00+00:00,0.1111111111111111,0.14165248435826358,0.02455660065704074,0.46515489102720287,0
2010-01-30 18:00:00+00:00,0.1481111111111111,0.01601343611173023,0.06357133150010758,0.700846740488395,0
2010-01-30 21:00:00+00:00,0.2222222222222222,0.2170566513083894,0.18053490485868923,0.752151485747352,1
2010-01-31 00:00:00+00:00,0.25922222222222224,0.1996801392808228,0.12023288139326205,0.7062927713351483,1
2010-01-31 03:00:00+00:00,0.1111111111111111,0.0,0.05785570091418274,0.15603157900199083,0
2010-01-31 06:00:00+00:00,0.037000000000000005,0.0027053883594891767,0.0,0.13051455183888658,0
2010-01-31 09:00:00+00:00,0.07411111111111111,0.16934713679353658,0.1850412077705973,0.5291050996911498,0
2010-01-31 12:00:00+00:00,0.1111111111111111,0.14159619195602646,0.07211862450589392,0.6526463689909832,0
2010-01-31 15:00:00+00:00,0.07411111111111111,0.08202130141486386,0.10798586850011925,0.12995870742570592,0
2010-01-31 18:00:00+00:00,0.1481111111111111,0.0,0.0,0.7381326146701531,0
2010-01-31 21:00:00+00:00,0.1111111111111111,0.0,0.0,0.6259195751734647,0
2010-02-01 00:00:00+00:00,0.1481111111111111,0.016378323585457568,0.030233406586945212,0.41988862222753376,0
2010-02-01 03:00:00+00:00,0.0,0.0,0.08391900669844835,0.46541287684794164,0
2010-02-01 06:00:00+00:00,0.18522222222222223,0.01699486990134184,0.0,0.19026495006839772,0
2010-02-01 09:00:00+00:00,0.18522222222222223,0.09757762544577561,0.051432807570786256,0.6931306784427966,0
2010-02-01 12:00:00+00:00,0.29633333333333334,0.10611060200693659,0.08673524623095578,0.8788585103871062,1
2010-02-01 15:00:00+00:00,0.29633333333333334,0.06629223661955305,0.0388496011222267,0.2566771899192607,0
2010-02-01 18:00:00+00:00,0.2222222222222222,0.07500754318115185,0.07499265316005811,0.6273729557729212,0
2010-02-01 21:00:00+00:00,0.40744444444444444,0.26445062118487783,0.19273736759431465,0.6848414496332578,1
2010-02-02 00:00:00+00:00,0.3333333333333333,0.1858261124592595,0.1328612044097339,0.738828370750176,1
2010-02-02 03:00:00+00:00,0.2222222222222222,0.0634904956320873,0.06960204105358589,0.674429106120896,0
2010-02-02 06:00:00+00:00,0.1111111111111111,0.0,0.0,0.6467181362760306,0
2010-02-02 09:00:00+00:00,0.18522222222222223,0.04162484466579447,0.03627116629610982,0.19527503571047725,0
2010-02-02 12:00:00+00:00,0.2222222222222222,0.0,0.014716855344639413,0.4282060866203262,0
2010-02-02 15:00:00+00:00,0.18522222222222223,0.07935212376506984,0.0,0.6126855225505055,0
2010-02-02 18:00:00+00:00,0.1481111111111111,0.0,0.022939685757105394,0.2754384845950508,0
2010-02-02 21:00:00+00:00,0.4444444444444444,0.24268083719175865,0.12847250658715528,0.44255453185620297,1
2010-02-03 00:00:00+00:00,0.3333333333333333,0.03634753520602209,0.0,0.4854734733730435,0
2010-02-03 03:00:00+00:00,0.1111111111111111,0.0,0.09724893957829928,0.7580202154744812,0
2010-02-03 06:00:00+00:00,0.29633333333333334,0.07219450625184179,0.07841767124081044,0.741153377665533,1
2010-02-03 09:00:00+00:00,0.29633333333333334,0.0797127792711555,0.06486755167009177,0.15097633130023463,0
2010-02-03 12:00:00+00:00,0.29633333333333334,0.0,0.09097292655343098,0.26332436590299235,0
2010-02-03 15:00:00+00:00,0.29633333333333334,0.1922119813513138,0.08218168957219023,0.28569815321056097,0
2010-02-03 18:00:00+00:00,0.2222222222222222,0.05092891716962261,0.04388398375268084,0.4152056284907182,0
2010-02-03 21:00:00+00:00,0.07411111111111111,0.04250578688772538,0.006571272599849576,0.5237138146242398,0
2010-02-04 00:00:00+00:00,0.25922222222222224,0.17928195255175627,0.15950415635016615,0.233764334383224,0
2010-02-04 03:00:00+00:00,0.1481111111111111,0.15878520317637362,0.11793432738548394,0.7122345537444282,0
2010-02-04 06:00:00+00:00,0.037000000000000005,0.0,0.019821384411059906,0.2461765423087334,0
2010-02-04 09:00:00+00:00,0.0,0.0,0.04880831378002562,0.6090166276368055,0
2010-02-04 12:00:00+00:00,0.0,0.04214155105579748,0.0356697001493564,0.6947039030148677,0
2010-02-04 15:00:00+00:00,0.0,0.09938173049423377,0.11744324559230507,0.7998907578538382,0
2010-02-04 18:00:00+00:00,0.0,0.0,0.0,0.29909935010598376,0
2010-02-04 21:00:00+00:00,0.1111111111111111,0.11634966905614261,0.14664507733243687,0.2184513484747985,0
